"Asset ID","Asset No.",Date,Time(CST),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
288,207,2018-02-21,1519239052,0,0.00,"Power On, Motion Stop",0,38.9631991,-92.3159624,,,28739.85,,0,8430623,"6,413.04",0,0,0,0,0,0,0,0,0,0,0,0
277,543,2018-02-21,1519239052,19.1,213.76,Standard,3.6,38.9702567,-92.3716745,,,10722.14,,4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239057,0,62.96,"Power Off, Motion Stop",0.5,38.9670356,-92.3184114,,,22124.05,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239061,20.5,272.13,Standard,5.4,38.9074646,-92.3128551,,,28629.74,,-11,40991,"5,584.60",0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239062,30.5,271.27,Standard,0.3,38.9639891,-92.3180326,,,454.87,,5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239063,6.4,30.43,"Power On, Motion Start",0.5,38.9671461,-92.3182364,,,22124.06,,0,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
288,207,2018-02-21,1519239064,3.4,93.65,"Motion Start",0,38.963387,-92.3157946,,,28739.85,,2,8430623,"6,413.04",0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239068,12.5,95.84,Standard,11.3,38.9101354,-92.3726235,"Mill Creek",,19031.15,,-13,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
277,543,2018-02-21,1519239070,41,272.26,Standard,3.8,38.9691716,-92.373464,,,10722.29,,5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
288,207,2018-02-21,1519239070,0,171.34,"Motion Stop",0,38.9633468,-92.3156951,,,28739.85,,-7,8430623,"6,413.04",0,0,0,0,0,0,0,0,0,0,0,0
288,207,2018-02-21,1519239072,3.4,70.14,"Motion Start",0,38.9633566,-92.3156658,,,28739.85,,4,8430623,"6,413.04",0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239072,37.3,270.75,Standard,0.6,38.9640267,-92.3230185,,,64032.92,,-2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239073,10.4,86.28,"Power Off",0.5,38.9673088,-92.318008,,,22124.05,,3,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239073,0,95.98,"Motion Stop",11.3,38.9101209,-92.3724777,"Mill Creek",,19031.16,,-1,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239074,10.8,96.31,"Motion Start",11.3,38.9101165,-92.3724281,"Mill Creek",,19031.16,,14,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
288,207,2018-02-21,1519239076,0,104.83,"Motion Stop",0,38.9633504,-92.3155903,,,28739.85,,-10,8430623,"6,413.04",0,0,0,0,0,0,0,0,0,0,0,0
288,207,2018-02-21,1519239078,3.5,264.40,"Motion Start",0,38.9633501,-92.3156163,,,28739.85,,4,8430623,"6,413.04",0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239080,13.2,90.23,"Power On",0.5,38.9673123,-92.3173841,,,22124.08,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
288,207,2018-02-21,1519239086,0,277.46,"Motion Stop",0,38.9633483,-92.3157073,,,28739.85,,-6,8430623,"6,413.04",0,0,0,0,0,0,0,0,0,0,0,0
277,543,2018-02-21,1519239088,43.4,283.37,Standard,4,38.9701841,-92.3770535,,,10722.5,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239089,0,270.93,"Motion Stop",0.6,38.9640568,-92.3244592,,,64032.98,,-2,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239090,14.7,90.44,"Power Off",0.6,38.9673121,-92.3167067,,,22124.11,,1,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239092,22.5,271.75,Standard,0.6,38.9640768,-92.3231088,,,455.15,,-5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239096,5,91.42,"Power On",0.6,38.9672993,-92.3161776,,,22124.11,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239097,35.3,270.77,Standard,5.7,38.9074848,-92.317373,,,28629.99,,0,40991,"5,584.60",0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239101,52.2,96.60,Standard,11.7,38.9095821,-92.3664489,,,19031.49,,3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239106,15.3,139.35,"Power Off",0.6,38.9671097,-92.315279,,,22124.11,,-2,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
277,543,2018-02-21,1519239106,33.2,276.53,Standard,4.2,38.9697823,-92.3811167,,,10722.72,,-13,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239110,3,270.73,Standard,0.6,38.9640904,-92.324212,,,455.2,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239112,17.8,183.82,"Power On",0.6,38.9667353,-92.3152299,,,22124.14,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239112,0,271.66,"Motion Stop",0.6,38.9640905,-92.3242319,,,455.2,,-4,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239119,13.9,181.16,Standard,11.8,38.9091095,-92.3630966,,,19031.67,,-3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239122,25.6,179.77,"Power Off",0.7,38.9658449,-92.3152444,,,22124.24,,3,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
277,543,2018-02-21,1519239122,0,21.37,"Motion Stop",4.2,38.9700901,-92.3813894,,,10722.75,,-8,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519239122,7.5,69.53,"Motion Start",2,38.9724338,-92.2466752,,,3520.46,,19,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239124,8.1,42.30,"Motion Start",4.1,38.9889085,-92.2463767,,,29066.44,,5,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
288,207,2018-02-21,1519239125,0,277.46,"Power Off",0,38.9633483,-92.3157073,,,28739.85,,0,8421407,"6,413.04",0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239126,6.8,269.96,"Motion Start",0.6,38.9640979,-92.3242759,,,455.21,,16,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239126,15.5,269.79,"Motion Start",0.6,38.9640634,-92.3246567,,,64032.98,,12,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239127,0,288.20,"Motion Stop",4.1,38.9889397,-92.2463705,,,29066.44,,-16,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239128,27.8,181.22,"Power On",0.7,38.9651937,-92.3152514,,,22124.28,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239134,13,269.97,"Motion Start",4.1,38.9889248,-92.2465719,,,29066.44,,17,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
302,226,2018-02-21,1519239135,60.1,1.65,Standard,48.7,39.6887307,-92.465402,,,2869.79,,-5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239136,27.1,271.10,Standard,6,38.907538,-92.3248481,,,28630.36,,-9,40991,"5,584.60",0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239137,3.7,108.28,Standard,11.9,38.9078909,-92.3628071,,,19031.76,,-16,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239137,14.9,181.45,"Power Off",0.7,38.9643772,-92.3152685,,,22124.23,,-10,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
277,543,2018-02-21,1519239141,2,326.96,"Motion Start",4.2,38.970094,-92.3814235,,,10722.75,,14,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239142,0,30.61,"Motion Stop",11.9,38.9079004,-92.3627451,,,19031.77,,-8,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519239143,0,72.18,"Motion Stop",2.1,38.9727482,-92.2459164,,,3520.5,,-3,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
277,543,2018-02-21,1519239145,0,326.96,"Motion Stop",4.2,38.970102,-92.3814337,,,10722.75,,0,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239145,0,182.62,"Power On, Motion Stop",0.9,38.9641887,-92.3152756,,,22124.42,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239146,5,182.62,"Motion Start",0.9,38.9641887,-92.3152756,,,22124.42,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239152,39.8,275.81,Standard,0.8,38.9641318,-92.3291992,,,64033.17,,1,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239152,6.2,182.31,Standard,4.2,38.988723,-92.2477319,,,29066.5,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519239152,3.4,96.20,"Motion Start",2.1,38.9727414,-92.2458883,,,3520.51,,20,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239154,20.2,187.70,Standard,6.1,38.9072742,-92.3257717,,,28630.42,,8,40991,"5,584.60",0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239154,0,182.62,"Power Off, Motion Stop",0.9,38.9641887,-92.3152756,,,22124.42,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239155,33.5,271.44,Standard,0.8,38.9641442,-92.3282273,,,455.42,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239161,0,182.62,"Power On",0.9,38.9641887,-92.3152756,,,22124.42,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239162,5,182.62,"Motion Start",0.9,38.9641887,-92.3152756,,,22124.42,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519239164,0,358.76,"Motion Stop",2.1,38.9728651,-92.2458172,,,3520.51,,-3,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239166,0,127.49,"Motion Stop",4.2,38.9882352,-92.2478783,,,29066.56,,-10,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519239169,7.5,310.37,"Motion Start",2.1,38.9728861,-92.2458484,,,3520.51,,16,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239171,29.2,275.13,Standard,1,38.9645582,-92.3329619,,,64033.36,,-10,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239171,0,182.62,"Power Off, Motion Stop",0.9,38.9641887,-92.3152756,,,22124.42,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239172,32.3,206.08,Standard,6.3,38.9051993,-92.3260927,,,28630.61,,0,40991,"5,584.73",0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239173,31.8,278.43,Standard,1,38.9644123,-92.3313487,,,455.59,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239178,0,182.62,"Power On",0.9,38.9641887,-92.3152756,,,22124.42,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239179,5,182.62,"Motion Start",0.9,38.9641887,-92.3152756,,,22124.42,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519239180,0,273.87,"Motion Stop",2.1,38.9729237,-92.2460993,,,3520.53,,0,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239180,0,277.61,"Motion Stop",1.1,38.9646382,-92.333653,,,64033.48,,-17,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239189,7.1,236.28,"Power Off",0.9,38.9639936,-92.3153859,,,22124.42,,-2,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239190,32.9,181.53,Standard,6.4,38.9030167,-92.3265488,,,28630.73,,1,40991,"5,584.73",0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239191,8.1,277.74,Standard,1.1,38.9646129,-92.3333254,,,455.7,,-8,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239195,6.6,19.71,"Motion Start",0.4,38.9636532,-92.315652,,,9033.97,,25,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239195,0,278.48,"Motion Stop",1.1,38.9646192,-92.3334075,,,455.7,,-6,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239195,11.1,270.39,"Power On",0.9,38.9639496,-92.3156827,,,22124.44,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239204,0,9.43,"Motion Stop",0.4,38.9638012,-92.3156135,,,9033.97,,-1,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239206,8.5,249.52,"Power Off",0.9,38.9639361,-92.3162516,,,22124.42,,-2,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239208,15.3,205.34,Standard,6.5,38.9010879,-92.3266594,,,28630.86,,0,40991,"5,584.73",0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239209,12.4,234.70,"Motion Start",1.1,38.9646046,-92.3338383,,,64033.48,,6,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239209,7.2,30.40,"Motion Start",0.4,38.963841,-92.3155848,,,9033.98,,20,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239210,8.9,278.15,"Motion Start",1.1,38.9646251,-92.3334746,,,455.71,,28,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239213,11.5,179.22,"Power On",0.9,38.9636939,-92.3163314,,,22124.44,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239217,7.5,60.69,"Motion Start",4.2,38.988242,-92.2478418,,,29066.56,,20,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239222,10.9,186.95,"Power Off",0.9,38.9632589,-92.3163987,,,22124.48,,0,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239226,30.6,245.64,Standard,6.6,38.9006257,-92.3288048,,,28630.98,,-2,40991,"5,584.73",0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239227,38.5,181.36,Standard,1.2,38.9625144,-92.3340104,,,64033.61,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239227,25.4,89.29,Standard,0.5,38.9639003,-92.3139213,,,9034.07,,11,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239228,22.9,181.69,Standard,1.2,38.9638047,-92.3340069,,,455.79,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239230,0,151.47,"Power On, Motion Stop",0.9,38.9631251,-92.3163475,,,22124.48,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239231,5,151.47,"Motion Start",0.9,38.9631251,-92.3163475,,,22124.48,,-1,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239235,14.9,291.58,Standard,4.3,38.9896505,-92.2479225,,,29066.69,,-2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
302,226,2018-02-21,1519239239,54.5,8.86,Standard,50.2,39.7115474,-92.4644238,,,2871.36,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239240,0,151.47,"Power Off, Motion Stop",0.9,38.9631251,-92.3163475,,,22124.48,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239244,27.2,258.86,Standard,6.8,38.9004224,-92.3314241,,,28631.17,,-1,40991,"5,584.73",0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239246,0,151.47,"Power On",0.9,38.9631251,-92.3163475,,,22124.48,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239247,5,151.47,"Motion Start",1,38.9631251,-92.3163475,,,22124.54,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239247,23,96.94,Standard,0.7,38.9637478,-92.3106662,,,9034.25,,-6,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239253,28.6,180.96,Standard,4.4,38.9890269,-92.2487756,,,29066.75,,9,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239254,32.7,183.69,Standard,1.4,38.9608269,-92.334145,,,455.99,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239257,0,151.47,"Power Off, Motion Stop",1,38.9631251,-92.3163475,,,22124.54,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
302,226,2018-02-21,1519239257,54.7,353.50,Standard,50.5,39.715471,-92.464371,,,2871.63,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
237,225,2018-02-21,1519239259,3.7,293.44,"Motion Start",0,38.9637731,-92.3159486,,,86112.25,,13,42015,646.98,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239263,0,151.47,"Power On",1,38.9631251,-92.3163475,,,22124.54,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239264,5,151.47,"Motion Start",1,38.9631251,-92.3163475,,,22124.54,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
237,225,2018-02-21,1519239264,0,332.82,"Motion Stop",0,38.9638116,-92.3159544,,,86112.25,,-6,42015,646.98,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239265,23.5,266.48,Standard,7,38.8995675,-92.3338562,,,28631.29,,0,40991,"5,584.73",0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239265,10.4,227.04,Standard,0.7,38.962589,-92.3100782,,,9034.34,,-10,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239271,25.5,346.71,Standard,4.5,38.9887207,-92.2504124,,,29066.81,,-2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239272,24.6,180.71,Standard,1.6,38.9585911,-92.3342481,,,456.15,,-5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239274,0,151.47,"Power Off, Motion Stop",1,38.9631251,-92.3163475,,,22124.54,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
302,226,2018-02-21,1519239277,42.9,353.65,Standard,50.8,39.7194731,-92.464986,,,2871.91,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239277,29.8,180.02,Standard,1.7,38.9546521,-92.3341975,,,64034.1,,-10,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239280,0,151.47,"Power On",1,38.9631251,-92.3163475,,,22124.54,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239281,5,151.47,"Motion Start",1,38.9631251,-92.3163475,,,22124.54,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239283,20,270.91,Standard,0.8,38.9626169,-92.3118301,,,9034.44,,-6,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
237,225,2018-02-21,1519239283,5,322.18,"Motion Start",0,38.9638511,-92.3159871,,,86112.25,,19,42015,646.98,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239283,0,270.61,"Motion Stop",7,38.8995452,-92.3348535,,,28631.36,,-4,42015,"5,584.73",0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-02-21,1519239287,6.8,87.25,"Motion Start",0,38.9637137,-92.3158849,,,13199.48,,12,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239289,24.2,194.31,Standard,4.7,38.988145,-92.2516286,,,29067,,-2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239290,4.8,181.60,Standard,1.6,38.9576859,-92.3342891,,,456.2,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239291,0,151.47,"Power Off, Motion Stop",1,38.9631251,-92.3163475,,,22124.54,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239294,0,180.95,"Motion Stop",1.6,38.957639,-92.3342909,,,456.21,,-6,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239295,19.9,180.61,Standard,1.9,38.9536096,-92.3342026,,,64034.23,,3,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239295,7.1,326.43,"Motion Start",11.9,38.9079217,-92.3628013,,,19031.77,,11,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
302,226,2018-02-21,1519239297,39.1,348.23,Standard,51,39.7228353,-92.4655011,,,2872.15,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239297,0,151.47,"Power On",1,38.9631251,-92.3163475,,,22124.54,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239298,5,151.47,"Motion Start",1,38.9631251,-92.3163475,,,22124.54,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239301,8.9,181.71,"Motion Start",1.6,38.9575894,-92.3343043,,,456.21,,23,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
237,225,2018-02-21,1519239301,38.5,270.86,Standard,0.1,38.9640338,-92.3189389,,,86112.33,,0,40991,647.01,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239301,32.5,26.16,Standard,0.9,38.9637143,-92.3117071,,,9034.53,,4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239306,0,151.47,"Power Off, Motion Stop",1,38.9631251,-92.3163475,,,22124.54,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239307,26.7,259.85,Standard,4.7,38.9870016,-92.2528059,,,29067.06,,-2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239313,3.4,0.49,Standard,12,38.9092408,-92.3630503,,,19031.86,,-23,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239314,0,151.47,"Power On",1,38.9631251,-92.3163475,,,22124.54,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
302,226,2018-02-21,1519239315,33.5,3.19,Standard,51.2,39.7252403,-92.4661709,,,2872.32,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239315,5,151.47,"Motion Start",1,38.9631251,-92.3163475,,,22124.54,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239315,0,349.16,"Motion Stop",12,38.909274,-92.3630566,,,19031.86,,-5,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239316,10.6,328.82,"Motion Start",12,38.9093077,-92.3630832,,,19031.87,,21,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
237,225,2018-02-21,1519239317,0,270.11,"Motion Stop",0.2,38.9640126,-92.3208229,,,86112.48,,-11,42015,647.01,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239319,42.3,37.68,Standard,1.1,38.9659495,-92.3094936,,,9034.73,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239321,6,268.28,"Motion Start",7,38.899544,-92.3348593,,,28631.36,,22,42015,"5,584.73",0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-02-21,1519239322,38.5,89.58,Standard,0.2,38.9638653,-92.3115363,,,13199.72,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239323,0,151.47,"Power Off, Motion Stop",1,38.9631251,-92.3163475,,,22124.54,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239324,0,287.86,"Motion Stop",4.8,38.9870915,-92.253792,,,29067.19,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
237,225,2018-02-21,1519239325,6.8,270.01,"Motion Start",0.3,38.9640139,-92.3208705,,,86112.51,,21,42015,647.01,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519239325,26.6,179.43,Standard,1.8,38.9551507,-92.3342853,,,456.38,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519239328,29.8,181.60,Standard,2.1,38.9506623,-92.3342298,,,64034.41,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239330,0,151.47,"Power On",1,38.9631251,-92.3163475,,,22124.54,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239331,5,151.47,"Motion Start",1,38.9631251,-92.3163475,,,22124.54,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-02-21,1519239334,49,277.00,Standard,12.2,38.9096479,-92.3663721,,,19032.05,,5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-02-21,1519239335,0,93.26,"Motion Stop",0.3,38.9638554,-92.3102223,,,13199.79,,-14,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519239337,15.3,37.04,Standard,1.3,38.9679283,-92.3075593,,,9034.9,,-15,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519239339,33.9,175.07,Standard,7.1,38.8983213,-92.3351724,,,28631.48,,3,40991,"5,584.86",0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519239340,0,151.47,"Power Off, Motion Stop",1,38.9631251,-92.3163475,,,22124.54,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519239342,5.6,278.59,"Motion Start",4.8,38.9871066,-92.2538702,,,29067.19,,9,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
