"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
253,542,2018-05-21,1526919857,0,0.00,"Power On, Motion Stop",0,38.9638111,-92.3288713,,,32671.76,,0,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526919861,13.2,182.39,Standard,1,38.946865,-92.3022746,,,17223.54,,-7,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526919863,34.6,270.19,Standard,0.4,38.9717852,-92.3079158,,,6695.54,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526919865,0,13.24,"Motion Stop",0,38.9638077,-92.315935,,,12409.96,,-2,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526919869,44.1,15.54,Standard,0.9,38.9362225,-92.3224725,,,6613.59,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-05-21,1526919869,36.1,181.13,Standard,0.4,38.9602297,-92.2889194,,,25066.92,,11,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526919873,5,270.27,"Motion Start",0,38.9637098,-92.3290411,,,32671.76,,14,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526919877,0,291.30,"Motion Stop",0,38.9636904,-92.3290974,,,32671.76,,-7,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526919879,5.6,343.47,"Motion Start",0,38.9637251,-92.3291194,,,32671.76,,10,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526919880,19.6,177.12,Standard,1.1,38.9453783,-92.3020872,,,17223.65,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526919881,38.1,253.51,Standard,0.5,38.9711904,-92.310914,,,6695.71,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526919887,18,1.49,Standard,1.2,38.9385966,-92.3220024,,,6613.87,,-16,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-05-21,1526919887,31.7,188.38,Standard,0.5,38.9578153,-92.2895737,,,25067.09,,-3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526919890,8.9,355.43,"Motion Start",0.3,38.9600423,-92.3752715,,,14041.23,,27,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526919893,0,2.49,"Motion Stop",1.2,38.9386447,-92.3220027,,,6613.87,,-1,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526919894,0,107.20,"Motion Stop",1.1,38.9449654,-92.3012875,,,17223.7,,-8,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526919897,46,91.17,Standard,0.1,38.9640299,-92.3272741,,,32671.82,,10,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526919899,26.6,10.63,Standard,0.7,38.9717268,-92.3129999,,,6695.86,,4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526919900,8.7,0.44,"Motion Start",1.2,38.9387468,-92.3219973,,,6613.87,,16,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526919903,0,17.56,"Motion Stop",0.3,38.9603071,-92.3752309,,,14041.25,,0,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526919904,2,57.27,"Motion Start",1.1,38.9449911,-92.3012468,,,17223.7,,16,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-05-21,1526919905,13.5,188.38,Standard,0.7,38.9558513,-92.2899343,,,25067.23,,-7,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526919910,0,57.27,"Motion Stop",1.1,38.9449901,-92.3012501,,,17223.7,,-1,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526919913,7.4,69.71,"Motion Start",0,38.9638328,-92.315878,,,12409.97,,25,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526919917,14,2.72,Standard,0.8,38.9732374,-92.31286,,,6695.97,,15,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526919919,34.2,90.80,Standard,0.4,38.9639258,-92.3227953,,,32672.13,,-2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-05-21,1526919923,14.8,195.70,Standard,0.8,38.9539737,-92.2902795,,,25067.36,,-14,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526919931,33.3,90.56,Standard,0.1,38.9638742,-92.3136238,,,12410.09,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526919931,41,0.05,Standard,1.5,38.9432293,-92.3220264,,,6614.2,,-3,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526919935,10.9,271.30,Standard,0.9,38.9742287,-92.3129802,,,6696.04,,3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-05-21,1526919937,0,282.20,"Motion Stop",0.8,38.9539634,-92.2909472,,,25067.39,,-15,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526919950,23.4,94.92,Standard,0.3,38.9638557,-92.3107386,,,12410.25,,-4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526919954,10.9,266.12,Standard,0.9,38.97423,-92.3140272,,,6696.1,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526919957,7.1,347.68,"Motion Start",0.3,38.9603458,-92.3752404,,,14041.25,,22,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526919961,27.3,90.16,Standard,0.7,38.9638625,-92.3162306,,,32672.44,,-16,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526919968,27.4,180.85,Standard,0.4,38.9625266,-92.3100173,,,12410.36,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526919971,0,185.14,"Motion Stop",0.7,38.9636781,-92.3159187,,,32672.44,,-14,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526919972,7.7,127.28,Standard,1,38.9735516,-92.3136478,,,6696.16,,-16,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526919975,8.7,40.43,Standard,0.3,38.9609456,-92.3749526,,,14041.29,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526919977,28,2.87,Standard,2,38.9506411,-92.3218214,,,6614.7,,-12,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526919980,0,17.19,"Motion Stop",0.3,38.9610242,-92.3748887,,,14041.3,,-8,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526919980,0,185.14,"Power Off",0.7,38.9636773,-92.31592,,,32672.5,,0,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526919986,33.6,208.88,Standard,0.6,38.960393,-92.3108174,,,12410.52,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526919988,0,2.09,"Motion Stop",2,38.9512176,-92.3218071,,,6614.7,,-10,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526919990,0,72.35,"Motion Stop",1,38.9731465,-92.3128249,,,6696.21,,-7,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526919991,7.1,53.37,"Motion Start",1,38.973163,-92.3127963,,,6696.21,,3,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526919997,5.3,98.90,"Motion Start",1.1,38.9450352,-92.3012054,,,17223.71,,17,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526920003,4.3,11.51,"Motion Start",0.3,38.9610545,-92.3748796,,,14041.3,,16,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920004,34.7,183.81,Standard,0.7,38.958105,-92.3119607,,,12410.69,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526920009,27.3,10.77,Standard,1.2,38.9749025,-92.3124962,,,6696.34,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526920011,15.5,4.31,"Motion Start",2.1,38.9514379,-92.3217997,,,6614.76,,17,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920015,20.3,91.32,Standard,1.2,38.9448011,-92.2995301,,,17223.8,,-3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526920024,0,123.92,"Motion Stop",0.4,38.9611378,-92.3744958,,,14041.33,,0,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526920027,13.6,349.69,Standard,1.3,38.9764326,-92.3117043,,,6696.46,,-9,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920033,17.2,302.84,Standard,1.3,38.9455889,-92.2997019,,,17223.89,,-10,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526920035,30.4,1.51,Standard,2.3,38.9543378,-92.3216141,,,6614.96,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526920045,7.3,241.75,Standard,1.4,38.9767526,-92.3130684,,,6696.53,,-10,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920047,34,178.33,Standard,1.2,38.9520759,-92.3121594,,,12411.11,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526920048,0,210.57,"Motion Stop",1.4,38.9767283,-92.3130894,,,6696.54,,-8,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920051,12.6,4.93,Standard,1.4,38.9465804,-92.2995968,,,17223.96,,-5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526920051,8.5,183.52,"Motion Start",1.4,38.976677,-92.3130865,,,6696.54,,32,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920055,0,12.60,"Motion Stop",1.4,38.946621,-92.2995901,,,17223.96,,-15,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526920056,0,358.70,"Motion Stop",2.3,38.9558504,-92.3215276,,,6614.96,,-9,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920065,19.3,139.69,Standard,1.3,38.9500621,-92.3110761,,,12411.26,,-8,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526920069,8.1,262.86,Standard,1.4,38.9761935,-92.3131989,,,6696.58,,4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526920070,10.6,2.59,"Motion Start",2.4,38.9559408,-92.3215197,,,6615.08,,16,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920072,0,143.06,"Motion Stop",1.3,38.9498758,-92.310893,,,12411.27,,-6,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526920088,0,3.98,"Motion Stop",1.4,38.9767123,-92.3132996,,,6696.62,,-4,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526920092,5.9,300.86,"Motion Start",1.4,38.9767268,-92.3133343,,,6696.62,,17,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920099,9.4,344.19,"Motion Start",1.4,38.9466892,-92.2996201,,,17223.97,,32,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-05-21,1526920110,12.9,169.11,Standard,1.5,38.9763353,-92.3140638,,,6696.68,,-3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
223,454,2018-05-21,1526920113,41.6,1.17,Standard,2.8,38.9622598,-92.3211417,,,6615.51,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
