Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Air Temperature,Average RPM,Average Load,Fuel Level,Outside Pressure,Peak RPM,Average Torque,Boost Pressure,FFilter Dpressure,AFilter Dpressure,DPF Dpressure,Regen Status
213,417,2018-05-21,1526920848,0,95.81,Motion Stop,0.7,38.9539344,-92.3719048,,,56994.15,,-16,42015,"2,150.76",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920850,28,116.91,Standard,0.7,38.972869,-92.3551546,,,16674.43,,4,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
274,232,2018-05-21,1526920853,23.6,274.09,Standard,0.1,39.0598027,-92.2627823,,,6192.53,,9,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920864,21.7,91.17,Standard,0.7,38.9639622,-92.3257236,,,49869.74,,-10,40991,"1,424.44",0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920865,36.7,3.30,Standard,1.4,38.983639,-92.3259819,,,4961.61,,12,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920868,6.8,128.12,Standard,0.8,38.972555,-92.3540911,,,16674.5,,1,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920874,0,89.14,Motion Stop,0.7,38.9639522,-92.3252475,,,49869.74,,-5,42015,"1,424.44",0,0,0,0,0,0,0,0,0,0,0,0
274,232,2018-05-21,1526920877,35.1,275.96,Standard,0.3,39.059962,-92.2669645,,,6192.75,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-05-21,1526920878,21.1,179.68,Standard,1.1,39.0094069,-92.2452536,,,17247.15,,-4,40991,"1,352.14",0,0,0,0,0,0,0,0,0,0,0,0
309,296,2018-05-21,1526920881,0,101.08,Power On,0,39.0154937,-92.2737466,,,8133.85,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920883,45.8,16.65,Standard,1.6,38.9869488,-92.3255539,,,4961.84,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920886,6.8,122.70,Standard,0.9,38.9722444,-92.3536153,,,16674.56,,-6,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
232,286,2018-05-21,1526920886,22.4,277.71,Standard,1.7,38.9100867,-92.3714974,Mill Creek,,44517.77,,-20,40991,"1,702.96",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920887,0,123.35,Motion Stop,0.9,38.9722395,-92.3536063,,,16674.56,,-9,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920891,8.1,90.33,Motion Start,0.7,38.9639555,-92.3250807,,,49869.79,,10,42015,"1,424.44",0,0,0,0,0,0,0,0,0,0,0,0
274,232,2018-05-21,1526920895,37.8,231.24,Standard,0.5,39.0594854,-92.2701204,,,6192.93,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
309,296,2018-05-21,1526920896,4.4,158.58,Motion Start,0,39.015512,-92.2737846,,,8133.85,,13,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
215,204,2018-05-21,1526920902,0,0.00,Power On,0,38.9643274,-92.3362585,,,6551.56,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
278,200,2018-05-21,1526920904,4.7,131.63,Motion Start,0,38.9520692,-92.3986442,,,16278.32,,17,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
232,286,2018-05-21,1526920904,14.9,276.94,Standard,1.8,38.9101826,-92.3724244,Mill Creek,,44517.89,,12,40991,"1,702.96",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-05-21,1526920907,26.7,185.02,Standard,1.3,39.006483,-92.2452842,,,17247.34,,5,40991,"1,352.14",0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920907,39.9,10.82,Standard,1.9,38.990753,-92.3238881,,,4962.12,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
215,204,2018-05-21,1526920911,7.3,345.02,Motion Start,0,38.9643212,-92.336367,,,6551.57,,27,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
278,200,2018-05-21,1526920912,0,184.27,Motion Stop,0,38.9519411,-92.3986079,,,16278.33,,-6,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
274,232,2018-05-21,1526920913,42.7,272.27,Standard,0.7,39.0588539,-92.2731947,,,6193.11,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
309,296,2018-05-21,1526920914,7.5,96.91,Standard,0,39.0154562,-92.2730072,,,8133.9,,3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920916,14.9,90.12,Standard,0.9,38.9639171,-92.3218004,,,49869.92,,-13,40991,"1,424.47",0,0,0,0,0,0,0,0,0,0,0,0
213,417,2018-05-21,1526920918,9.3,96.36,Motion Start,0.7,38.9539249,-92.3717521,,,56994.15,,11,42015,"2,150.78",0,0,0,0,0,0,0,0,0,0,0,0
278,200,2018-05-21,1526920920,5.5,282.86,Motion Start,0,38.9519339,-92.3986371,,,16278.33,,10,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920922,0,89.64,Motion Stop,0.9,38.9639172,-92.3216728,,,49869.92,,-3,42015,"1,424.47",0,0,0,0,0,0,0,0,0,0,0,0
